"","seqnames","start","end","width","strand","average_shap_value","reliability_shap_value","z_score","gene_symbol","annotated_genes","dist_to_TSS"
"204","chr1",204684935,204685858,924,"*",0.000263832474284942,0.000263832474284942,2.93539135486528,"LRRN2","LRRN2","0"
"205","chr2",28810978,28811957,980,"*",0.000261680873740614,0.000261680873740614,2.91096216687709,"SPDYA","SPDYA, TRMT61B","28461, 58352"
"206","chr11",59106429,59107423,995,"*",0.000261680873735842,0.000261680873735842,2.91096216682291,"FAM111B","FAM111B","0"
"207","chr16",46618576,46620452,1877,"*",-0.000260098372443447,0.000260098372443447,2.89299450936653,"SHCBP1","SHCBP1","927"
"208","chr4",54228736,54230578,1843,"*",-0.000259099572973121,0.000259099572973121,2.88165417944915,"PDGFRA","GSX2, KIT","129213, -426689"
"209","chr1",28235484,28235529,46,"*",0.000258745630522131,0.000258745630522131,2.87763553077618,"DNAJC8","DNAJC8","-2455"
"210","chr7",87600165,87601215,1051,"*",0.000258745630520448,0.000258745630520448,2.87763553075707,"ABCB1","ABCB4, RUNDC3B","-119730, -26333"
"211","chr19",36032047,36032193,147,"*",-0.000248964465709154,0.000248964465709154,2.76658057004498,"CLIP3","ALKBH6, CLIP3","-17808, 1150"
"212","chr4",42399039,42400201,1163,"*",0.000248572747171972,0.000248572747171972,2.76213301317459,"SHISA3","SHISA3, ATP8A1","1551, 256920"
"213","chr7",101164615,101165363,749,"*",0.000248572747165691,0.000248572747165691,2.76213301310326,"VGF","VGF","206"
"214","chr6",89411159,89412436,1278,"*",0.000248572747165691,0.000248572747165691,2.76213301310326,"RRAGD","UBE2J1, RRAGD","-58437, 0"
"215","chr7",45920539,45921977,1439,"*",0.000248572747165592,0.000248572747165592,2.76213301310214,"IGFBP3","IGFBP1, IGFBP3","32179, 0"
"216","chr7",156640192,156640269,78,"*",0.000248572747162675,0.000248572747162675,2.76213301306902,"RNF32","RNF32","-12"
"217","chr11",47565391,47565901,511,"*",0.000243237688012643,0.000243237688012643,2.70155896123223,"CELF1","NDUFS3, PTPMT1, CELF1","55, 0, 0"
"218","chr19",18437048,18438281,1234,"*",0.000240943853589619,0.000240943853589619,2.6755148553774,"ISYNA1","SSBP4, ISYNA1","18184, 0"
"219","chr16",85901103,85902994,1892,"*",0.000238627505276696,0.000238627505276696,2.6492151277018,"IRF8","IRF8, FOXF1","1987, -607533"
"220","chr20",1266050,1266929,880,"*",-0.000238623589509675,0.000238623589509675,2.64917066823699,"SNPH","SNPH","0"
"221","chr1",31413977,31414247,271,"*",-0.000238623589509675,0.000238623589509675,2.64917066823699,"SERINC2","SERINC2, TINAGL1","4412, -162238"
"222","chr7",27177648,27177694,47,"*",-0.00023862358950671,0.00023862358950671,2.64917066820333,"HOXA6","HOXA9","-2468"
"223","chr19",40192517,40194356,1840,"*",-0.00023862358950671,0.00023862358950671,2.64917066820332,"MAP3K10","MAP3K10, TTC9B","1091, 24028"
"224","chr6",162727345,162727787,443,"*",0.000238401047734421,0.000238401047734421,2.64664393767019,"PACRG","PACRG, PRKN","213, 0"
"225","chr4",5887257,5888215,959,"*",0.000238401047734421,0.000238401047734421,2.64664393767019,"CRMP1","EVC2, CRMP1","-177709, 4871"
"226","chr2",189580712,189581130,419,"*",0.000238401047734421,0.000238401047734421,2.64664393767019,"SLC40A1","WDR75, SLC40A1","139266, 2628"
"227","chr10",8045096,8046955,1860,"*",0.000238401047734421,0.000238401047734421,2.64664393767019,"GATA3","GATA3","0"
"228","chr8",61287778,61288978,1201,"*",0.000238401047734421,0.000238401047734421,2.64664393767019,"CLVS1","CLVS1, ASPH","377725, 425662"
"229","chr17",46580047,46580128,82,"*",0.000235010770290294,0.000235010770290294,2.6081508608614,"ARL17A","ARL17B, GOSR2","-218281, -342947"
"230","chr1",153968484,153968711,228,"*",0.000235010770290294,0.000235010770290294,2.6081508608614,"CRTC2","CREB3L4, SLC39A1","950, 7176"
"231","chr11",68751322,68751500,179,"*",0.000233315689221082,0.000233315689221082,2.58890497704521,"MTL5","TESMIN","20"
"232","chr3",23810694,23811108,415,"*",0.000228230686651439,0.000228230686651439,2.53117005779096,"UBE2E1","UBE2E1, RPL15","4739, -105483"
"233","chr12",12786634,12787380,747,"*",0.000228230686651439,0.000228230686651439,2.53117005779096,"APOLD1","DDX47, GPRC5A","60705, -104179"
"234","chr1",153775472,153776270,799,"*",0.000228230686651348,0.000228230686651348,2.53117005778992,"SLC27A3","NPR1, DENND4B","96784, 170448"
"235","chr19",11436924,11437097,174,"*",0.000228230686648667,0.000228230686648667,2.53117005775948,"CCDC151","ODAD3","-1142"
"236","chrX",120629589,120630615,1027,"*",-0.000226703734245543,0.000226703734245543,2.51383310020793,"C1GALT1C1","CUL4B, CT47A12","-25659, 301686"
"237","chr17",14301601,14303093,1493,"*",-0.000226703734245543,0.000226703734245543,2.51383310020793,"HS3ST3B1","HS3ST3B1, PMP22","520, 969199"
"238","chr21",43076424,43076965,542,"*",0.000225688326179507,0.000225688326179507,2.50230419694784,"CBS","CBS","0"
"239","chr1",1215342,1216348,1007,"*",-0.000224977609036549,0.000224977609036549,2.49423474244918,"TNFRSF4","TNFRSF4","-1189"
"240","chr16",87391765,87391810,46,"*",0.000224798665595954,0.000224798665595954,2.49220302565999,"FBXO31","FBXO31","332"
"241","chr19",45179716,45179898,183,"*",0.000224798665595876,0.000224798665595876,2.49220302565911,"TRAPPC6A","BLOC1S3, TRAPPC6A","932, -1479"
"242","chr22",19121474,19123042,1569,"*",0.000224798665595876,0.000224798665595876,2.49220302565911,"DGCR2","DGCR2","0"
"243","chr22",50250649,50250808,160,"*",0.000224798665595876,0.000224798665595876,2.49220302565911,"HDAC10","TUBGCP6, HDAC10","-5626, 10335"
"244","chr11",64230114,64230349,236,"*",0.000223146063755068,0.000223146063755068,2.4734394493321,"DNAJC4","TRPT1, DNAJC4, VEGFB","-3860, 0, -4235"
"245","chrX",71256282,71257682,1401,"*",-0.000221140278701909,0.000221140278701909,2.45066584469779,"ZMYM3","ZMYM3","-1136"
"246","chr17",2304400,2304756,357,"*",-0.000219285967195858,0.000219285967195858,2.42961206476202,"SRR","SMG6","-615"
"247","chr20",59041986,59042068,83,"*",0.000218061846418966,0.000218061846418966,2.4157134455886,"PRELID3B","PRELID3B","737"
"248","chr12",120640219,120641669,1451,"*",0.000218061846418698,0.000218061846418698,2.41571344558556,"CABP1","CABP1, MLEC","0, -45480"
"249","chr2",219514274,219515008,735,"*",0.000218061846418698,0.000218061846418698,2.41571344558556,"ASIC4","ASIC4","104"
"250","chr1",28552452,28552506,55,"*",0.000218061846418258,0.000218061846418258,2.41571344558057,"TRNAU1AP","TRNAU1AP","-579"
"251","chr1",149933855,149935039,1185,"*",0.000215581040889663,0.000215581040889663,2.38754647714401,"MTMR11","SF3B4, MTMR11","-6052, 1840"
"252","chr4",137531260,137532987,1728,"*",0.000215581040885725,0.000215581040885725,2.3875464770993,"PCDH18","PCDH18","0"
"253","chr6",139372865,139374220,1356,"*",-0.000215577617721212,0.000215577617721212,2.387507610624,"CITED2","TXLNB, CITED2","-80867, 428"
"254","chrX",17736785,17738771,1987,"*",-0.000215577617721212,0.000215577617721212,2.387507610624,"SCML1","SCML1, RAI2","0, 122566"
"255","chr2",218860015,218861322,1308,"*",0.000212978062937394,0.000212978062937394,2.35799236781238,"WNT6","WNT6, WNT10A","210, -19530"
"256","chr13",42049566,42049778,213,"*",0.000212508818160445,0.000212508818160445,2.35266458106368,"DGKH","DGKH, AKAP11","9530, -222374"
"257","chr9",121297877,121299469,1593,"*",-0.000211336186854769,0.000211336186854769,2.3393505713221,"GSN","RAB14, STOM","-74863, 70835"
"258","chr15",50118092,50119995,1904,"*",-0.000211336186852801,0.000211336186852801,2.33935057129976,"ATP8B4","FAM227B, SLC27A2","-497163, -62201"
"259","chr3",183256281,183258262,1982,"*",-0.00021133618685073,0.00021133618685073,2.33935057127625,"B3GNT5","B3GNT5, MCF2L2","3028, 170516"
"260","chr4",153757286,153759248,1963,"*",0.000207894744306055,0.000207894744306055,2.30027656792742,"RNF175","TLR2, RNF175","73216, 776"
"261","chr7",130440745,130441399,655,"*",0.000207894744300793,0.000207894744300793,2.30027656786768,"CEP41","CPA1, CEP41","60406, 1034"
"262","chr21",42653013,42654727,1715,"*",0.000207894744300793,0.000207894744300793,2.30027656786768,"PDE9A","PDE9A, NDUFV3","0, -224917"
"263","chr10",7408494,7410490,1997,"*",0.000207894744300793,0.000207894744300793,2.30027656786768,"SFMBT2","LOC107984203, SFMBT2","-290025, 998"
"264","chr4",8159990,8161326,1337,"*",0.000207894744298264,0.000207894744298264,2.30027656783896,"ABLIM2","ABLIM2","-1158"
"265","chr4",5708621,5709438,818,"*",-0.000206790209944342,0.000206790209944342,2.2877357282103,"EVC2","EVC, EVC2","-1763, 110"
"266","chr7",150955488,150956362,875,"*",0.000202811924521747,0.000202811924521747,2.24256643193204,"KCNH2","AOC1, KCNH2","130861, 21959"
"267","chr6",46490799,46491913,1115,"*",0.000202811924521664,0.000202811924521664,2.24256643193111,"RCAN2","ENPP5, RCAN2","-319819, 59"
"268","chr6",10412969,10413025,57,"*",-0.000202244878195696,0.000202244878195696,2.23612821024,"TFAP2A","TFAP2A","6634"
"269","chr10",15096567,15096658,92,"*",0.000201117768479979,0.000201117768479979,2.2233310508411,"RPP38","RPP38","-522"
"270","chr5",76819186,76819219,34,"*",0.000197729641014744,0.000197729641014744,2.18486238480811,"F2RL1","F2RL1","253"
"271","chr11",1571269,1572997,1729,"*",0.000197729641014661,0.000197729641014661,2.18486238480717,"DUSP8","MUC5B, CTSD","348203, 191576"
"272","chr6",165662164,165664128,1965,"*",0.000197729641014661,0.000197729641014661,2.18486238480717,"PDE10A","C6orf118, PDE10A","-352559, 323950"
"273","chr3",196287066,196288377,1312,"*",0.000197729641014661,0.000197729641014661,2.18486238480717,"PCYT1A","PCYT1A","0"
"274","chr11",129375350,129376120,771,"*",0.000197729641014583,0.000197729641014583,2.18486238480629,"BARX2","BARX2","0"
"275","chr5",140646952,140647298,347,"*",0.000197729641014583,0.000197729641014583,2.18486238480629,"NDUFA2","IK, NDUFA2","0, 473"
"276","chr19",12720835,12721157,323,"*",0.000197729641014582,0.000197729641014582,2.18486238480626,"TNPO2","FBXW9, TNPO2","-24204, 2854"
"277","chr19",52963879,52964120,242,"*",0.000197729641013699,0.000197729641013699,2.18486238479624,"ZNF816","ZNF816-ZNF321P, ZNF816","-1056, -968"
"278","chr19",12919143,12919239,97,"*",0.000197150421961073,0.000197150421961073,2.17828595444525,"SYCE2","SYCE2","54"
"279","chr2",47344052,47345801,1750,"*",0.000197150421961007,0.000197150421961007,2.1782859544445,"EPCAM","EPCAM","0"
"280","chr8",32646591,32647447,857,"*",0.000195696886868432,0.000195696886868432,2.16178257415045,"NRG1","LOC128092250","0"
"281","chr10",44964252,44964867,616,"*",0.000195188713090606,0.000195188713090606,2.15601278905632,"RASSF4","RASSF4, DEPP1","4845, 13942"
"282","chr16",49854305,49855206,902,"*",0.000194341770137373,0.000194341770137373,2.14639663206365,"ZNF423","C16orf78, ZNF423","480501, 2713"
"283","chr1",39788839,39789339,501,"*",0.000194341770137373,0.000194341770137373,2.14639663206365,"BMP8B","BMP8B","0"
"284","chr5",154478922,154480235,1314,"*",0.000194079344735798,0.000194079344735798,2.14341706437166,"HAND1","HAND1","-695"
"285","chr19",39497867,39499350,1484,"*",0.000192647935031228,0.000192647935031228,2.12716489486314,"DLL3","DLL3","0"
"286","chr16",28292636,28293691,1056,"*",0.000192647935031228,0.000192647935031228,2.12716489486314,"SBK1","SBK1, NPIPB6","33950, 69817"
"287","chr15",59657854,59657899,46,"*",-0.000192247637076039,0.000192247637076039,2.122619927618,"GTF2A2","GTF2A2","-313"
"288","chr11",125902198,125902366,169,"*",0.000190954169118593,0.000190954169118593,2.10793394328302,"PUS3","DDX25, PUS3","-982, 855"
"289","chr1",226731463,226733461,1999,"*",-0.000190884663392654,0.000190884663392654,2.10714477800338,"ITPKB","STUM, ITPKB","182699, 5862"
"290","chr3",184338421,184339221,801,"*",0.000189599207422121,0.000189599207422121,2.09254976145281,"FAM131A","FAM131A, POLR2H","2495, -22489"
"291","chr9",128073150,128073829,680,"*",-0.000188613204024453,0.000188613204024453,2.08135471764131,"NAIF1","NAIF1, PTGES2","-4944, 54633"
"292","chr11",7485709,7487402,1694,"*",0.000187937868749599,0.000187937868749599,2.07368698748203,"OLFML1","OLFML1, PPFIBP2","321, -25896"
"293","chr19",58572474,58572515,42,"*",0.000187937868746221,0.000187937868746221,2.07368698744369,"MZF1","UBE2M, MZF1","-13520, 1060"
"294","chr16",72009229,72009331,103,"*",0.000187566852165577,0.000187566852165577,2.0694744797739,"DHODH","DHODH","641"
"295","chr5",134115112,134115142,31,"*",0.00018756685216542,0.00018756685216542,2.06947447977212,"TCF7","TCF7","431"
"296","chr5",59585151,59587114,1964,"*",-0.000184444643893373,0.000184444643893373,2.03402504980374,"PDE4D","PDE4D","935006"
"297","chr4",163344276,163344825,550,"*",-0.000184070924462651,0.000184070924462651,2.02978185408044,"NPY5R","NPY5R, NPY1R","384, 7"
"298","chr12",57248144,57249302,1159,"*",-0.000184070924460196,0.000184070924460196,2.02978185405256,"STAC3","NDUFA4L2, STAC3","-7429, 1886"
"299","chr3",56682183,56683397,1215,"*",0.00018333239884526,0.00018333239884526,2.02139666325639,"FAM208A","CCDC66, TASOR","125022, 0"
"300","chr16",679348,679789,442,"*",0.000180793132422735,0.000180793132422735,1.99256593212859,"STUB1","STUB1","-435"
"301","chr11",62769751,62770081,331,"*",-0.00017944460309621,0.00017944460309621,1.97725478317388,"TAF6L","TAF6L","-1276"
"302","chr5",58457081,58458477,1397,"*",0.000179438543848108,0.000179438543848108,1.97718598670915,"PLK2","ACTBL2, PLK2","-974270, 1662"
"303","chr22",38057065,38057837,773,"*",0.000178727520529233,0.000178727520529233,1.96911305590117,"PICK1","PICK1, SLC16A8","754, 26347"
"304","chr22",42581061,42582480,1420,"*",0.000178727520529233,0.000178727520529233,1.96911305590117,"RRP7A","SERHL2, POLDIP3","27444, 45208"
"305","chr11",76209223,76209441,219,"*",0.000177406763492552,0.000177406763492552,1.95411723243345,"WNT11","UVRAG, WNT11","394013, 1295"
"306","chr13",43785700,43787678,1979,"*",0.000177406763492552,0.000177406763492552,1.95411723243345,"ENOX1","DNAJC15, ENOX1","762497, 0"
"307","chr8",28494653,28495439,787,"*",0.000177406763492552,0.000177406763492552,1.95411723243345,"FZD3","FZD3, ZNF395, FBXO16, EXTL3","448, -4397, -4375, -105030"
"308","chr11",2400176,2401662,1487,"*",0.000177406763492552,0.000177406763492552,1.95411723243345,"TSSC4","TSSC4, TRPM5","0, 42852"
"309","chr5",151020329,151020900,572,"*",0.000177406763492552,0.000177406763492552,1.95411723243345,"GPX3","GPX3","0"
"310","chr12",121801428,121802423,996,"*",0.000177406763492552,0.000177406763492552,1.95411723243345,"SETD1B","SETD1B, RHOF","-1586, -751"
"311","chr9",128819411,128820109,699,"*",0.00017740676349255,0.00017740676349255,1.95411723243343,"ENDOG","ENDOG, SPOUT1","911, 9685"
"312","chr6",3156508,3156760,253,"*",0.000177406763492481,0.000177406763492481,1.95411723243264,"TUBB2A","BPHL, TUBB2A","38134, 784"
"313","chr3",183427875,183429095,1221,"*",0.000177406763492481,0.000177406763492481,1.95411723243264,"MCF2L2","MCF2L2","0"
"314","chr11",61830963,61831149,187,"*",0.00017740676349039,0.00017740676349039,1.9541172324089,"FADS2","FADS1","-1645"
"315","chr5",139560322,139560439,118,"*",0.00017740676349039,0.00017740676349039,1.9541172324089,"UBE2D2","UBE2D2, CXXC5","33891, -86860"
"316","chr3",125376545,125376848,304,"*",0.000175375109826776,0.000175375109826776,1.93104991658853,"ZNF148","ZNF148","-1220"
"317","chr4",186724857,186726199,1343,"*",-0.000174989145745161,0.000174989145745161,1.9266676955804,"FAT1","MTNR1A, FAT1","-169290, 523"
"318","chr6",32585970,32587600,1631,"*",-0.000174989145745079,0.000174989145745079,1.92666769557947,"HLA-DRB1","HLA-DRB5, BAK1","-55683, 992693"
"319","chr11",8809741,8810887,1147,"*",0.000174123279304422,0.000174123279304422,1.91683668205458,"ST5","TRIM66, AKIP1","-127047, -100252"
"320","chr12",121793736,121794024,289,"*",0.000174020746557915,0.000174020746557915,1.9156725292819,"RHOF","TMEM120B, SETD1B","80984, -9985"
"321","chr2",74835864,74836527,664,"*",-0.000173890390437405,0.000173890390437405,1.91419247101469,"HK2","HK2, POLE4","1737, -122116"
"322","chr12",68157629,68157730,102,"*",-0.000173173273061872,0.000173173273061872,1.90605034852701,"IFNG","DYRK2, IFNG","509291, 2010"
"323","chr19",57947114,57947991,878,"*",0.000172327876374562,0.000172327876374562,1.89645174777683,"ZNF256","ZNF256","0"
"324","chr4",82427160,82427340,181,"*",-0.000171113873191717,0.000171113873191717,1.88266800336844,"HNRNPDL","ENOPH1","-3250"
"325","chr10",27097375,27099283,1909,"*",-0.000170449789178159,0.000170449789178159,1.87512801958757,"ANKRD26","ABI1, ANKRD26","-236288, 1211"
"326","chr11",121453123,121454574,1452,"*",-0.000170449789171977,0.000170449789171977,1.87512801951738,"SORL1","SORL1, BLID","809, 661641"
"327","chr14",73236542,73237278,737,"*",-0.000170449789171977,0.000170449789171977,1.87512801951738,"PAPLN","PAPLN","-219"
"328","chr15",39587430,39587461,32,"*",-0.000170449789171977,0.000170449789171977,1.87512801951738,"THBS1","THBS1, FSIP1","6351, 213872"
"329","chr15",74540233,74541960,1728,"*",0.000169519725467689,0.000169519725467689,1.86456811278518,"ARID3B","ARID3B","0"
"330","chr19",40798276,40798465,190,"*",0.000169519725467631,0.000169519725467631,1.86456811278452,"EGLN2","EGLN2","-531"
"331","chr19",49150957,49151158,202,"*",0.000167249851497768,0.000167249851497768,1.83879605297285,"TRPM4","C19orf73, TRPM4","-31814, -6583"
"332","chr5",84381593,84383582,1990,"*",0.000167249851497768,0.000167249851497768,1.83879605297285,"EDIL3","HAPLN1, EDIL3","-660738, 1298"
"333","chr7",143881938,143883055,1118,"*",0.000167249851497768,0.000167249851497768,1.83879605297285,"TCAF1","FAM131B, TCAF1","-519168, 19143"
"334","chr17",44014277,44015160,884,"*",0.000166451098736067,0.000166451098736067,1.82972704552018,"TMEM101","PYY, TMEM101","-9808, 7991"
"335","chr2",166376809,166377996,1188,"*",-0.000163642900219729,0.000163642900219729,1.79784286997254,"SCN9A","SCN9A","-808"
"336","chr12",25959912,25961223,1312,"*",0.00016261580715372,0.00016261580715372,1.78618129568217,"RASSF8","RASSF8, SSPN","1680, -160768"
"337","chr1",17012149,17012158,10,"*",0.000162172767247731,0.000162172767247731,1.7811510380081,"ATP13A2","ATP13A2","-221"
"338","chr11",76206347,76206494,148,"*",0.000162172767247666,0.000162172767247666,1.78115103800736,"WNT11","UVRAG, WNT11","391137, 4242"
"339","chr2",74958441,74959050,610,"*",0.000160480629789805,0.000160480629789805,1.76193857583872,"POLE4","POLE4","0"
"340","chr11",65642189,65642391,203,"*",0.000160314909088351,0.000160314909088351,1.76005698950986,"SIPA1","SIPA1, RELA","4088, 20699"
"341","chr11",10455852,10456597,746,"*",0.000160314909087616,0.000160314909087616,1.76005698950151,"AMPD3","AMPD3, RNF141","138181, 84633"
"342","chr17",7233270,7233728,459,"*",0.000160314909087561,0.000160314909087561,1.76005698950089,"DVL2","DLG4, DVL2","-13429, 789"
"343","chrX",149938881,149940874,1994,"*",-0.00016001218960809,0.00016001218960809,1.75661992443267,"CXorf40B","EOLA2","-181"
"344","chrX",150568271,150569197,927,"*",-0.00016001218960809,0.00016001218960809,1.75661992443267,"MTM1","MTM1","0"
