start,end,chrom,gene_symbol,segment_id,length
26647986,26653454,chr10,FAM238B,chr10:26647986-26653454,5468
34466325,34466418,chr20,MIR644A,chr20:34466325-34466418,93
9493736,9498066,chr4,UNC93B7,chr4:9493736-9498066,4330
7750962,7787993,chr10,KIN,chr10:7750962-7787993,37031
153179284,153183880,chrX,MAGEA1,chrX:153179284-153183880,4596
45306840,45317824,chr20,RBPJL,chr20:45306840-45317824,10984
31122731,31134697,chr22,INPP5J,chr22:31122731-31134697,11966
47593999,47838106,chr4,CORIN,chr4:47593999-47838106,244107
5861616,5889906,chr10,ANKRD16,chr10:5861616-5889906,28290
141903894,141909374,chrX,MAGEC1,chrX:141903894-141909374,5480
154835788,155026940,chrX,F8,chrX:154835788-155026940,191152
11920022,12043170,chr10,UPF2,chr10:11920022-12043170,123148
44217014,44240966,chr21,ICOSLG,chr21:44217014-44240966,23952
148500617,149000663,chrX,AFF2,chrX:148500617-149000663,500046
58634772,58635738,chr20,LINC01711,chr20:58634772-58635738,966
58651253,58679526,chr20,STX16,chr20:58651253-58679526,28273
5943639,5978187,chr10,IL15RA,chr10:5943639-5978187,34548
44285838,44298648,chr21,AIRE,chr21:44285838-44298648,12810
49210422,49212294,chr13,OGFOD1P1,chr13:49210422-49212294,1872
103215108,103217246,chrX,BEX4,chrX:103215108-103217246,2138
39822863,39977956,chr4,PDS5A,chr4:39822863-39977956,155093
97953658,98024296,chr13,IPO5,chr13:97953658-98024296,70638
136213220,136256482,chrX,MAP7D3,chrX:136213220-136256482,43262
121047610,121050094,chrX,GLUD2,chrX:121047610-121050094,2484
134887632,134915257,chrX,MOSPD1,chrX:134887632-134915257,27625
106802673,106876150,chrX,TBC1D8B,chrX:106802673-106876150,73477
14878820,14904315,chr10,SUV39H2,chr10:14878820-14904315,25495
58689131,58719238,chr20,NPEPL1,chr20:58689131-58719238,30107
106813871,107000212,chrX,MORC4,chrX:106813871-107000212,186341
15097180,15139818,chr10,RPP38,chr10:15097180-15139818,42638
59665583,60163928,chr13,DIAPH3,chr13:59665583-60163928,498345
41092592,41180077,chr22,EP300,chr22:41092592-41180077,87485
52314305,52328598,chr14,PTGER2,chr14:52314305-52328598,14293
155197007,155239841,chrX,VBP1,chrX:155197007-155239841,42834
44768580,44801826,chr21,UBE2G2,chr21:44768580-44801826,33246
58818226,58818313,chr20,MIR298,chr20:58818226-58818313,87
115003975,115019977,chrX,IL13RA2,chrX:115003975-115019977,16002
31346777,31348719,chr22,LINC01521,chr22:31346777-31348719,1942
41207592,41228500,chr22,L3MBTL2-AS1,chr22:41207592-41228500,20908
40951347,40973309,chr22,RBX1,chr22:40951347-40973309,21962
25647261,25649232,chr22,YES1P1,chr22:25647261-25649232,1971
31134807,31140508,chr22,PLA2G3,chr22:31134807-31140508,5701
59019429,59026654,chr20,TUBB1,chr20:59019429-59026654,7225
99169287,99272197,chr14,BCL11B,chr14:99169287-99272197,102910
18659431,18681639,chr10,ARL5B,chr10:18659431-18681639,22208
72127110,72131901,chrX,RTL5,chrX:72127110-72131901,4791
16823966,17129811,chr10,CUBN,chr10:16823966-17129811,305845
77895481,77975529,chr13,EDNRB,chr13:77895481-77975529,80048
46039907,46044853,chr22,LINC00899,chr22:46039907-46044853,4946
44243665,44312951,chr22,SHISAL1,chr22:44243665-44312951,69286
93670930,93673578,chrX,NAP1L3,chrX:93670930-93673578,2648
150980509,150990771,chrX,HMGB3,chrX:150980509-150990771,10262
28883572,29057488,chr22,ZNRF3,chr22:28883572-29057488,173916
44989864,44994086,chr21,LINC00163,chr21:44989864-44994086,4222
75620434,75859870,chr13,LMO7,chr13:75620434-75859870,239436
118727133,118794535,chrX,IL13RA1,chrX:118727133-118794535,67402
17137336,17202054,chr10,TRDMT1,chr10:17137336-17202054,64718
45234308,45264548,chr21,LINC00334,chr21:45234308-45264548,30240
114584078,114910061,chrX,HTR2C,chrX:114584078-114910061,325983
16513734,16521879,chr10,C1QL3,chr10:16513734-16521879,8145
13546075,13547801,chr4,LINC01096,chr4:13546075-13547801,1726
90453571,90490763,chr14,LINC00642,chr14:90453571-90490763,37192
21383374,21389478,chr22,RIMBP3B,chr22:21383374-21389478,6104
103733195,103847575,chr14,PPP1R13B,chr14:103733195-103847575,114380
47483571,47484823,chrX,LINC01560,chrX:47483571-47484823,1252
41359607,41700044,chr4,LIMCH1,chr4:41359607-41700044,340437
15095385,15097319,chr10,RPP38-DT,chr10:15095385-15097319,1934
22922594,22923034,chr22,IGLC7,chr22:22922594-22923034,440
41205282,41231271,chr22,L3MBTL2,chr22:41205282-41231271,25989
74722495,74888094,chr9,TRPM6,chr9:74722495-74888094,165599
37469063,37486393,chr22,MFNG,chr22:37469063-37486393,17330
36876121,36894235,chr20,TLDC2,chr20:36876121-36894235,18114
44106590,44187188,chr20,JPH2,chr20:44106590-44187188,80598
32205115,32278382,chr22,SLC5A4-AS1,chr22:32205115-32278382,73267
40555667,40666641,chr13,FOXO1,chr13:40555667-40666641,110974
96256210,96268967,chr14,BDKRB1,chr14:96256210-96268967,12757
71533104,71575892,chrX,OGT,chrX:71533104-71575892,42788
93718298,93788485,chr14,PRIMA1,chr14:93718298-93788485,70187
7477045,7478320,chr9,RPL4P5,chr9:7477045-7478320,1275
16748358,16770062,chr20,OTOR,chr20:16748358-16770062,21704
18587942,18766644,chr20,DTD1,chr20:18587942-18766644,178702
46188141,46228824,chr21,LSS,chr21:46188141-46228824,40683
71615916,71618511,chrX,CXCR3,chrX:71615916-71618511,2595
26491225,26512505,chr22,TFIP11,chr22:26491225-26512505,21280
81689911,81691072,chr13,PTMAP5,chr13:81689911-81691072,1161
27672874,27746060,chr10,MKX,chr10:27672874-27746060,73186
42475480,42495337,chr10,LINC00839,chr10:42475480-42495337,19857
391752,411443,chr6,IRF4,chr6:391752-411443,19691
46229196,46259390,chr21,MCM3AP-AS1,chr21:46229196-46259390,30194
27775186,27999079,chr10,ODAD2,chr10:27775186-27999079,223893
55776727,55781722,chr18,LINC01415,chr18:55776727-55781722,4995
15513954,15719922,chr10,ITGA8,chr10:15513954-15719922,205968
26687621,26703638,chr18,PCAT18,chr18:26687621-26703638,16017
45073853,45226560,chr21,ADARB1,chr21:45073853-45226560,152707
37204237,37212477,chr22,SSTR3,chr22:37204237-37212477,8240
95650498,95679833,chr14,TCL6,chr14:95650498-95679833,29335
11537749,11583524,chr6,TMEM170B,chr6:11537749-11583524,45775
57435374,57491298,chr18,ONECUT2,chr18:57435374-57491298,55924
22133205,22147193,chr6,NBAT1,chr6:22133205-22147193,13988
65287914,65323015,chr9,CBWD4P,chr9:65287914-65323015,35101
104137150,104137898,chr14,KIF26A-DT,chr14:104137150-104137898,748
21485896,21521414,chr6,LINC00581,chr6:21485896-21521414,35518
32979560,32980403,chr9,TCEA1P4,chr9:32979560-32980403,843
24976419,24976982,chr6,PPIAP29,chr6:24976419-24976982,563
57646426,57803315,chr18,ATP8B1,chr18:57646426-57803315,156889
77716097,78031811,chr9,GNAQ,chr9:77716097-78031811,315714
34446688,34512214,chr21,KCNE1,chr21:34446688-34512214,65526
7726099,7881728,chr6,BMP6,chr6:7726099-7881728,155629
45981770,46005050,chr21,COL6A1,chr21:45981770-46005050,23280
58481247,58629091,chr18,ALPK2,chr18:58481247-58629091,147844
7881517,7910788,chr6,TXNDC5,chr6:7881517-7910788,29271
58671465,58754477,chr18,MALT1,chr18:58671465-58754477,83012
63102205,63104386,chr20,HAR1A,chr20:63102205-63104386,2181
33025935,33029196,chr21,OLIG2,chr21:33025935-33029196,3261
92703807,92748679,chr14,LGMN,chr14:92703807-92748679,44872
44997698,45000888,chr10,ZNF22-AS1,chr10:44997698-45000888,3190
63240784,63272694,chr20,NKAIN4,chr20:63240784-63272694,31910
24848614,24952606,chr10,PRTFDC1,chr10:24848614-24952606,103992
12698554,12814377,chr9,LURAP1L-AS1,chr9:12698554-12814377,115823
24417879,24442357,chr22,ADORA2A,chr22:24417879-24442357,24478
25648011,25678748,chr4,SLC34A2,chr4:25648011-25678748,30737
14897359,14954432,chr10,DCLRE1C,chr10:14897359-14954432,57073
24429206,24495074,chr22,ADORA2A-AS1,chr22:24429206-24495074,65868
83623049,83644130,chr9,IDNK,chr9:83623049-83644130,21081
24494107,24528390,chr22,UPB1,chr22:24494107-24528390,34283
99481169,99535044,chr14,CCNK,chr14:99481169-99535044,53875
82979590,83063177,chr9,RASEF,chr9:82979590-83063177,83587
75060573,75088217,chr9,NMRK1,chr9:75060573-75088217,27644
24585620,24593208,chr22,LRRC75B,chr22:24585620-24593208,7588
64914281,65024485,chr4,LINC02232,chr4:64914281-65024485,110204
37485948,37503697,chr9,POLR1E,chr9:37485948-37503697,17749
103822327,103832257,chrX,RAB9B,chrX:103822327-103832257,9930
85792790,85806683,chr13,SLITRK6,chr13:85792790-85806683,13893
45680184,45701184,chr13,LINC01055,chr13:45680184-45701184,21000
89005771,89178818,chr9,SHC3,chr9:89005771-89178818,173047
104937244,104978374,chr14,AHNAK2,chr14:104937244-104978374,41130
44173903,44448809,chr4,KCTD8,chr4:44173903-44448809,274906
76691980,76863307,chr9,PCA3,chr9:76691980-76863307,171327
77963940,77964511,chr4,HMGB1P44,chr4:77963940-77964511,571
63343223,63378401,chr20,CHRNA4,chr20:63343223-63378401,35178
75940950,75990962,chr4,SDAD1,chr4:75940950-75990962,50012
46667821,46759257,chr18,ST8SIA5,chr18:46667821-46759257,91436
34513142,34615113,chr21,RCAN1,chr21:34513142-34615113,101971
86287733,86354454,chr9,TUT7,chr9:86287733-86354454,66721
18195297,18232024,chr13,FAM230C,chr13:18195297-18232024,36727
48489553,48850912,chr22,TAFA5,chr22:48489553-48850912,361359
29934101,29934286,chr6,HLA-U,chr6:29934101-29934286,185
23694746,24547848,chr10,KIAA1217,chr10:23694746-24547848,853102
13357830,13487662,chr6,GFOD1,chr6:13357830-13487662,129832
21759657,21867680,chr22,MAPK1,chr22:21759657-21867680,108023
29926459,29929232,chr6,HLA-K,chr6:29926459-29929232,2773
98972879,98973301,chr14,RPL3P4,chr14:98972879-98973301,422
101561351,101563452,chr14,DIO3,chr14:101561351-101563452,2101
106335082,106335613,chr14,IGHV3-30,chr14:106335082-106335613,531
91232532,91253925,chr14,GPR68,chr14:91232532-91253925,21393
63528001,63537376,chr20,PTK6,chr20:63528001-63537376,9375
105703995,105708665,chr14,IGHA1,chr14:105703995-105708665,4670
101730437,101732522,chr14,LINC00239,chr14:101730437-101732522,2085
10980759,11044305,chr6,ELOVL2,chr6:10980759-11044305,63546
90061994,90185853,chr14,KCNK13,chr14:90061994-90185853,123859
107788342,107835451,chr13,NALF1-IT1,chr13:107788342-107835451,47109
19422877,19536762,chr13,TPTE2,chr13:19422877-19536762,113885
6346465,6622771,chr6,LY86-AS1,chr6:6346465-6622771,276306
72351413,72365235,chr9,ZFAND5,chr9:72351413-72365235,13822
29925983,29926973,chr6,HCG4B,chr6:29925983-29926973,990
958887,986895,chr4,DGKQ,chr4:958887-986895,28008
12290361,12297194,chr6,EDN1,chr6:12290361-12297194,6833
29975112,29978410,chr6,HCG9,chr6:29975112-29978410,3298
58862600,58986480,chr18,ZNF532,chr18:58862600-58986480,123880
29970801,29972464,chr6,MICD,chr6:29970801-29972464,1663
85941146,86025462,chr9,NAA35,chr9:85941146-86025462,84316
46734827,46909245,chr4,COX7B2,chr4:46734827-46909245,174418
12867072,12890361,chrX,TLR7,chrX:12867072-12890361,23289
76435229,76783253,chr4,SHROOM3,chr4:76435229-76783253,348024
49477243,49487252,chr18,C18orf32,chr18:49477243-49487252,10009
44016700,44022063,chr4,LINC02475,chr4:44016700-44022063,5363
62856999,62898095,chr9,LERFS,chr9:62856999-62898095,41096
38664197,38701517,chr4,KLF3,chr4:38664197-38701517,37320
20534457,21232404,chr6,CDKAL1,chr6:20534457-21232404,697947
19837370,19842197,chr6,ID4,chr6:19837370-19842197,4827
17737449,17754988,chrX,SCML1,chrX:17737449-17754988,17539
25742144,26031045,chr22,MYO18B,chr22:25742144-26031045,288901
62860873,62864957,chr9,ADGRF5P1,chr9:62860873-62864957,4084
70217195,70217668,chr9,RPL24P8,chr9:70217195-70217668,473
109752695,109786583,chr13,IRS2,chr13:109752695-109786583,33888
114234887,114272723,chr13,CDC16,chr13:114234887-114272723,37836
91159573,91166272,chr9,LINC00484,chr9:91159573-91166272,6699
83242990,83538546,chr9,FRMD3,chr9:83242990-83538546,295556
31805398,31928876,chr10,ARHGAP12,chr10:31805398-31928876,123478
5542772,5709548,chr4,EVC2,chr4:5542772-5709548,166776
153334147,153360110,chrX,ZNF275,chrX:153334147-153360110,25963
74946583,74952912,chr9,C9orf40,chr9:74946583-74952912,6329
35226690,35276998,chr20,MMP24,chr20:35226690-35276998,50308
82352498,82374503,chr4,HNRNPD,chr4:82352498-82374503,22005
95433604,95579759,chr13,CLDN10,chr13:95433604-95579759,146155
30925130,30968774,chr22,MORC2,chr22:30925130-30968774,43644
58334979,58370751,chr10,UBE2D1,chr10:58334979-58370751,35772
97926791,97944856,chr9,HEMGN,chr9:97926791-97944856,18065
39745183,39802081,chr21,IGSF5,chr21:39745183-39802081,56898
114314482,114337626,chr13,CHAMP1,chr13:114314482-114337626,23144
82909973,83012926,chr4,LIN54,chr4:82909973-83012926,102953
83659968,83707958,chr9,UBQLN1,chr9:83659968-83707958,47990
6667865,7148158,chrX,PUDP,chrX:6667865-7148158,480293
44676927,44679717,chr18,SETBP1-DT,chr18:44676927-44679717,2790
2608328,2699994,chr11,KCNQ1OT1,chr11:2608328-2699994,91666
2129112,2141238,chr11,IGF2,chr11:2129112-2141238,12126
6444869,6468040,chr21,CBSL,chr21:6444869-6468040,23171
53459301,53701405,chr4,LNX1,chr4:53459301-53701405,242104
63743668,63832038,chr20,ZBTB46,chr20:63743668-63832038,88370
130171962,130184870,chrX,RAB33A,chrX:130171962-130184870,12908
110878540,110915069,chr13,ANKRD10,chr13:110878540-110915069,36529
19816239,20289856,chr10,PLXDC2,chr10:19816239-20289856,473617
33915534,33977703,chr21,LINC00649,chr21:33915534-33977703,62169
10886831,10979320,chr6,SYCP2L,chr6:10886831-10979320,92489
91409045,91423832,chr9,NFIL3,chr9:91409045-91423832,14787
98943179,99070792,chr9,COL15A1,chr9:98943179-99070792,127613
16590611,16817463,chr10,RSU1,chr10:16590611-16817463,226852
67558727,67607337,chr4,STAP1,chr4:67558727-67607337,48610
17611708,17633199,chr21,BTG3-AS1,chr21:17611708-17633199,21491
113158648,113172386,chr13,PROZ,chr13:113158648-113172386,13738
105694541,105776629,chr9,TMEM38B,chr9:105694541-105776629,82088
42380407,42432403,chr22,NFAM1,chr22:42380407-42432403,51996
61330717,61453030,chr9,CNTNAP3C,chr9:61330717-61453030,122313
30012803,30115494,chr10,JCAD,chr10:30012803-30115494,102691
38426327,38455199,chr22,KCNJ4,chr22:38426327-38455199,28872
2400488,2403878,chr11,TSSC4,chr11:2400488-2403878,3390
75397830,75401764,chr10,ZNF503,chr10:75397830-75401764,3934
30720415,31146805,chr4,PCDH7,chr4:30720415-31146805,426390
38818452,38844028,chr22,NPTXR,chr22:38818452-38844028,25576
22345445,22454224,chr10,SPAG6,chr10:22345445-22454224,108779
2140501,2148666,chr11,IGF2-AS,chr11:2140501-2148666,8165
2335135,2347685,chr11,RPL26P30,chr11:2335135-2347685,12550
2444684,2849105,chr11,KCNQ1,chr11:2444684-2849105,404421
9692495,9702954,chr4,FAM86MP,chr4:9692495-9702954,10459
109498325,110172512,chr9,PALM2AKAP2,chr9:109498325-110172512,674187
38982347,38992804,chr22,APOBEC3B,chr22:38982347-38992804,10457
9546791,9615240,chr18,PPP4R1,chr18:9546791-9615240,68449
45454585,45594906,chr10,MARCHF8,chr10:45454585-45594906,140321
78179185,78551355,chr10,LINC00595,chr10:78179185-78551355,372170
14236206,14362754,chr21,ABCC13,chr21:14236206-14362754,126548
6926404,7001004,chr11,ZNF215,chr11:6926404-7001004,74600
6320578,6563600,chr4,PPP2R2C,chr4:6320578-6563600,243022
68560337,68694487,chr10,TET1,chr10:68560337-68694487,134150
68705240,69009176,chr9,PIP5K1B,chr9:68705240-69009176,303936
10409340,10416446,chr6,TFAP2A-AS1,chr6:10409340-10416446,7106
32009015,32056425,chr10,KIF5B,chr10:32009015-32056425,47410
14904997,15082342,chr11,CALCB,chr11:14904997-15082342,177345
35406755,35483035,chr9,ATP8B5P,chr9:35406755-35483035,76280
39457012,39492194,chr22,MGAT3,chr22:39457012-39492194,35182
98731329,98796965,chr9,ANKS6,chr9:98731329-98796965,65636
15102584,15168693,chr10,NMT2,chr10:15102584-15168693,66109
52775193,52791668,chr14,GNPNAT1,chr14:52775193-52791668,16475
127087348,127122635,chr9,ANGPTL2,chr9:127087348-127122635,35287
15345596,15384413,chrX,VEGFD,chrX:15345596-15384413,38817
876554,896436,chr7,GET4,chr7:876554-896436,19882
68721012,68792377,chr10,CCAR1,chr10:68721012-68792377,71365
19117099,19176422,chr11,ZDHHC13,chr11:19117099-19176422,59323
44801883,44804717,chr21,LINC01424,chr21:44801883-44804717,2834
112750760,112881671,chr9,SNX30,chr9:112750760-112881671,130911
22547506,22552156,chr14,TRAC,chr14:22547506-22552156,4650
16129086,16148248,chr6,MYLIP,chr6:16129086-16148248,19162
153642492,153651326,chrX,DUSP9,chrX:153642492-153651326,8834
3208868,3223870,chr20,ITPA,chr20:3208868-3223870,15002
153669733,153689010,chrX,PNCK,chrX:153669733-153689010,19277
32829927,32858120,chr11,PRRG4,chr11:32829927-32858120,28193
76822557,76972901,chr18,ZNF236,chr18:76822557-76972901,150344
17777322,17779481,chr22,LINC00528,chr22:17777322-17779481,2159
1152071,1160759,chr7,ZFAND2A,chr7:1152071-1160759,8688
16613132,16758340,chr11,C11orf58,chr11:16613132-16758340,145208
90838903,90839037,chr4,TMSB4XP8,chr4:90838903-90839037,134
31829197,31953136,chr18,TRAPPC8,chr18:31829197-31953136,123939
75401519,75408982,chr10,ZNF503-AS2,chr10:75401519-75408982,7463
153724856,153744755,chrX,ABCD1,chrX:153724856-153744755,19899
56357227,56361273,chr10,ZWINT,chr10:56357227-56361273,4046
31819308,31834689,chr20,MYLK2,chr20:31819308-31834689,15381
22606022,22617854,chr15,GOLGA8IP,chr15:22606022-22617854,11832
192571,260772,chr7,FAM20C,chr7:192571-260772,68201
31664452,31723989,chr20,BCL2L1,chr20:31664452-31723989,59537
4682295,4771442,chr7,FOXK1,chr7:4682295-4771442,89147
30323104,30338223,chr11,ARL14EP,chr11:30323104-30338223,15119
75431624,76560168,chr10,LRMDA,chr10:75431624-76560168,1128544
21114723,21115197,chr20,RPL24P2,chr20:21114723-21115197,474
17788048,18013047,chr11,SERGEF,chr11:17788048-18013047,224999
21125983,21246622,chr20,KIZ,chr20:21125983-21246622,120639
7041899,7057952,chr4,TADA2B,chr4:7041899-7057952,16053
63465229,63466563,chr10,JMJD1C-AS1,chr10:63465229-63466563,1334
68715209,69055189,chr18,CCDC102B,chr18:68715209-69055189,339980
45000923,45005326,chr10,ZNF22,chr10:45000923-45005326,4403
99397024,99906605,chr9,STX17-DT,chr9:99397024-99906605,509581
70043848,70226972,chr9,MAMDC2,chr9:70043848-70226972,183124
153861514,153886173,chrX,L1CAM,chrX:153861514-153886173,24659
34438934,34472060,chr11,CAT,chr11:34438934-34472060,33126
107283137,107332192,chr9,RAD23B,chr9:107283137-107332192,49055
26866911,26949208,chr15,GABRA5,chr15:26866911-26949208,82297
9505180,9514998,chr20,LAMP5-AS1,chr20:9505180-9514998,9818
98069275,98119222,chr9,TRIM14,chr9:98069275-98119222,49947
9514358,9530524,chr20,LAMP5,chr20:9514358-9530524,16166
32583798,32606264,chr11,EIF3M,chr11:32583798-32606264,22466
36740775,36839444,chr6,CPNE5,chr6:36740775-36839444,98669
9460319,9528524,chr11,ZNF143,chr11:9460319-9528524,68205
1266280,1309328,chr20,SNPH,chr20:1266280-1309328,43048
126613928,126701032,chr9,LMX1B,chr9:126613928-126701032,87104
24978583,25420336,chr15,SNHG14,chr15:24978583-25420336,441753
87497228,87708634,chr9,DAPK1,chr9:87497228-87708634,211406
46576012,46679790,chr22,GRAMD4,chr22:46576012-46679790,103778
153907367,153934999,chrX,ARHGAP4,chrX:153907367-153934999,27632
45841721,45857405,chr20,ACOT8,chr20:45841721-45857405,15684
11183298,11382348,chr6,NEDD9,chr6:11183298-11382348,199050
2755705,3037741,chr17,RAP1GAP2,chr17:2755705-3037741,282036
77779723,77844145,chr13,EDNRB-AS1,chr13:77779723-77844145,64422
99948086,99950355,chr4,H2AZ1,chr4:99948086-99950355,2269
20156155,20160475,chr11,DBX1,chr11:20156155-20160475,4320
33256672,33357023,chr11,HIPK3,chr11:33256672-33357023,100351
9703754,9710812,chr4,ALG1L3P,chr4:9703754-9710812,7058
45857614,45879122,chr20,ZSWIM3,chr20:45857614-45879122,21508
77862830,77952785,chr4,MRPL1,chr4:77862830-77952785,89955
106041599,106316683,chr4,TBCK,chr4:106041599-106316683,275084
153929225,153935080,chrX,NAA10,chrX:153929225-153935080,5855
46008908,46016561,chr20,MMP9,chr20:46008908-46016561,7653
80407829,80437115,chr10,PRXL2A,chr10:80407829-80437115,29286
46013500,46022073,chr20,SLC12A5-AS1,chr20:46013500-46022073,8573
16777297,17014414,chr11,PLEKHA7,chr11:16777297-17014414,237117
129612225,129620776,chr9,C9orf50,chr9:129612225-129620776,8551
112894378,113099742,chr13,MCF2L,chr13:112894378-113099742,205364
3227417,3239559,chr20,SLC4A11,chr20:3227417-3239559,12142
153947557,153971818,chrX,HCFC1,chrX:153947557-153971818,24261
34051731,34102610,chr11,CAPRIN1,chr11:34051731-34102610,50879
8113184,8262687,chr7,ICA1,chr7:8113184-8262687,149503
107590276,107720234,chr4,PAPSS1,chr4:107590276-107720234,129958
101028727,101325135,chr9,PLPPR1,chr9:101028727-101325135,296408
153969325,153970087,chrX,HCFC1-AS1,chrX:153969325-153970087,762
23295652,23302859,chr14,PPP1R3E,chr14:23295652-23302859,7207
87504875,87553461,chr10,MINPP1,chr10:87504875-87553461,48586
