start,end,chrom,gene_symbol,segment_id,length
6900753,6901372,chrY,ATP5PFP1,chrY:6900753-6901372,619
24659337,24660406,chrY,TRIM60P10Y,chrY:24659337-24660406,1069
24683657,24684935,chrY,ZNF736P2Y,chrY:24683657-24684935,1278
24691791,24692932,chrY,TRIM60P11Y,chrY:24691791-24692932,1141
24985201,24986476,chrY,ZNF736P1Y,chrY:24985201-24986476,1275
25018499,25019303,chrY,ZNF736P5Y,chrY:25018499-25019303,804
25030901,25062548,chrY,BPY2C,chrY:25030901-25062548,31647
25063083,25099892,chrY,TTTY4C,chrY:25063083-25099892,36809
24833843,24907040,chrY,DAZ4,chrY:24833843-24907040,73197
17878260,17880220,chrY,CDY2B,chrY:17878260-17880220,1960
2752083,2854641,chrY,XGY2,chrY:2752083-2854641,102558
2784749,2784853,chrY,RNU6-1334P,chrY:2784749-2784853,104
2786855,2787682,chrY,SRY,chrY:2786855-2787682,827
2789827,2790328,chrY,RNASEH2CP1,chrY:2789827-2790328,501
2827982,2828218,chrY,TOMM22P2,chrY:2827982-2828218,236
2841602,2932000,chrY,RPS4Y1,chrY:2841602-2932000,90398
2881683,2890551,chrY,HSFY3P,chrY:2881683-2890551,8868
2929001,2931120,chrY,NAP1L1P2,chrY:2929001-2931120,2119
2935281,2982506,chrY,ZFY,chrY:2935281-2982506,47225
2966844,3002626,chrY,ZFY-AS1,chrY:2966844-3002626,35782
2995067,2995273,chrY,EEF1A1P41,chrY:2995067-2995273,206
13286638,13287378,chrY,PSMA6P1,chrY:13286638-13287378,740
13083790,13095805,chrY,SFPQP1,chrY:13083790-13095805,12015
13153931,13162214,chrY,TAB3P1,chrY:13153931-13162214,8283
13230884,13231439,chrY,DPPA2P1,chrY:13230884-13231439,555
12904108,12920478,chrY,DDX3Y,chrY:12904108-12920478,16370
12930165,12948182,chrY,CASKP1,chrY:12930165-12948182,18017
13234577,13480673,chrY,UTY,chrY:13234577-13480673,246096
13703899,13706024,chrY,TMSB4Y,chrY:13703899-13706024,2125
13703902,13915824,chrY,ANOS2P,chrY:13703902-13915824,211922
13985772,13986473,chrY,VCY,chrY:13985772-13986473,701
24763069,24813492,chrY,DAZ3,chrY:24763069-24813492,50423
23129355,23199010,chrY,DAZ1,chrY:23129355-23199010,69655
23379484,23392697,chrY,PPP1R12BP2,chrY:23379484-23392697,13213
23462465,23472280,chrY,REREP1Y,chrY:23462465-23472280,9815
23537308,23546942,chrY,RBMY2CP,chrY:23537308-23546942,9634
6865918,6911752,chrY,AMELY,chrY:6865918-6911752,45834
6910686,7101970,chrY,TBL1Y,chrY:6910686-7101970,191284
7100733,7106502,chrY,GPR143P,chrY:7100733-7106502,5769
23219447,23291356,chrY,DAZ2,chrY:23219447-23291356,71909
6246223,6249019,chrY,TSPY2,chrY:6246223-6249019,2796
9311130,9322869,chrY,RBMY1A3P,chrY:9311130-9322869,11739
9329880,9334832,chrY,TTTY20,chrY:9329880-9334832,4952
9337464,9340284,chrY,TSPY4,chrY:9337464-9340284,2820
9347511,9356814,chrY,FAM197Y8,chrY:9347511-9356814,9303
9357797,9360599,chrY,TSPY8,chrY:9357797-9360599,2802
9367803,9375681,chrY,FAM197Y7,chrY:9367803-9375681,7878
9378122,9380871,chrY,TSPY7P,chrY:9378122-9380871,2749
9388122,9396027,chrY,FAM197Y6,chrY:9388122-9396027,7905
9398421,9401223,chrY,TSPY3,chrY:9398421-9401223,2802
14639096,14640358,chrY,AGKP1,chrY:14639096-14640358,1262
14793642,14804033,chrY,NLGN4Y-AS1,chrY:14793642-14804033,10391
21903618,21918042,chrY,RBMY1E,chrY:21903618-21918042,14424
14522573,14845654,chrY,NLGN4Y,chrY:14522573-14845654,323081
19455431,19567092,chrY,BCORP1,chrY:19455431-19567092,111661
3002887,3200509,chrY,LINC00278,chrY:3002887-3200509,197622
12088010,12421587,chrY,GYG2P1,chrY:12088010-12421587,333577
19567313,19606274,chrY,TXLNGY,chrY:19567313-19606274,38961
316737,500722,chr18,COLEC12,chr18:316737-500722,183985
9310522,9334445,chr18,TWSG1-DT,chr18:9310522-9334445,23923
5081171,5098780,chr18,LINC01892,chr18:5081171-5098780,17609
6728821,6729862,chr18,ARHGAP28-AS1,chr18:6728821-6729862,1041
11454478,11465996,chr18,LINC01928,chr18:11454478-11465996,11518
1159198,1160404,chr18,SLC25A3P3,chr18:1159198-1160404,1206
8688022,8688410,chr18,TOMM20P3,chr18:8688022-8688410,388
5236724,5238598,chr18,LINC00526,chr18:5236724-5238598,1874
5002759,5003254,chr18,PPIAP14,chr18:5002759-5003254,495
11851413,11854444,chr18,CHMP1B,chr18:11851413-11854444,3031
11981025,12030877,chr18,IMPA2,chr18:11981025-12030877,49852
3496032,4455307,chr18,DLGAP1,chr18:3496032-4455307,959275
8705661,8832778,chr18,MTCL1,chr18:8705661-8832778,127117
8412129,8414304,chr18,COP1P1,chr18:8412129-8414304,2175
11745626,11747581,chr18,ASNSP6,chr18:11745626-11747581,1955
9708275,9862551,chr18,RAB31,chr18:9708275-9862551,154276
22900486,22900995,chr18,UBE2CP2,chr18:22900486-22900995,509
1254383,1408344,chr18,LINC00470,chr18:1254383-1408344,153961
12912844,12913906,chr18,EIF4A2P1,chr18:12912844-12913906,1062
9785108,9787805,chr18,ZNF415P1,chr18:9785108-9787805,2697
1176790,1177012,chr18,COX6CP3,chr18:1176790-1177012,222
12739490,12776140,chr18,LINC01882,chr18:12739490-12776140,36650
11851414,11852751,chr18,CHMP1B-AS1,chr18:11851414-11852751,1337
5882072,5895955,chr18,TMEM200C,chr18:5882072-5895955,13883
10405133,10414515,chr18,LINC01254,chr18:10405133-10414515,9382
721588,812546,chr18,YES1,chr18:721588-812546,90958
22586465,22587227,chr18,RPS4XP18,chr18:22586465-22587227,762
34976928,35143470,chr18,MAPRE2,chr18:34976928-35143470,166542
24689914,24690161,chr18,PPIAP57,chr18:24689914-24690161,247
11486205,11523087,chr18,LINC01255,chr18:11486205-11523087,36882
6446723,6528459,chr20,CASC20,chr20:6446723-6528459,81736
8248704,8256918,chr20,PLCB1-IT1,chr20:8248704-8256918,8214
4220630,4249287,chr20,ADRA1D,chr20:4220630-4249287,28657
958452,1002311,chr20,RSPO4,chr20:958452-1002311,43859
227258,229886,chr20,DEFB129,chr20:227258-229886,2628
9615264,9619363,chr18,PPP4R1-AS1,chr18:9615264-9619363,4099
5132749,5133229,chr18,BOD1P2,chr18:5132749-5133229,480
869900,916334,chr20,ANGPT4,chr20:869900-916334,46434
12658043,12725740,chr18,PSMG2,chr18:12658043-12725740,67697
10576292,10576587,chr21,CYCSP41,chr21:10576292-10576587,295
13792635,13793141,chr21,FAM207CP,chr21:13792635-13793141,506
13544210,13545185,chr21,OR4K11P,chr21:13544210-13545185,975
13704853,13705518,chr21,LONRF2P5,chr21:13704853-13705518,665
1629152,1657779,chr20,SIRPG,chr20:1629152-1657779,28627
9082601,9083101,chr21,SOWAHCP2,chr21:9082601-9083101,500
17479085,17479431,chr20,DYNLT3P1,chr20:17479085-17479431,346
13905960,13906488,chr21,SNX18P13,chr21:13905960-13906488,528
5750393,5864395,chr20,SHLD1,chr20:5750393-5864395,114002
7129103,7130287,chr21,CTBP2P10,chr21:7129103-7130287,1184
17763315,17792523,chr21,C21orf91-OT1,chr21:17763315-17792523,29208
15744004,15745080,chr21,RBPMSLP,chr21:15744004-15745080,1076
19739709,19740150,chr21,SREK1IP1P1,chr21:19739709-19740150,441
10136419,10137004,chr21,CDRT15P8,chr21:10136419-10137004,585
6084364,6091407,chr21,CH507-42P11.6,chr21:6084364-6091407,7043
7347451,7367933,chr20,LINC01706,chr20:7347451-7367933,20482
18561265,18760320,chr21,MIR548XHG,chr21:18561265-18760320,199055
7977346,8019805,chr20,TMX4,chr20:7977346-8019805,42459
20388334,20388845,chr21,FDPSP6,chr21:20388334-20388845,511
17500679,17500824,chr21,RPL39P40,chr21:17500679-17500824,145
17210469,17211347,chr21,NEK4P1,chr21:17210469-17211347,878
13824406,13825635,chr21,GXYLT1P2,chr21:13824406-13825635,1229
10435305,10636829,chr20,SLX4IP,chr20:10435305-10636829,201524
18857779,18858276,chr21,PPIAP22,chr21:18857779-18858276,497
19244543,19246392,chr21,SLC6A6P1,chr21:19244543-19246392,1849
13762338,13764332,chr21,FEM1AP1,chr21:13762338-13764332,1994
13882044,13915707,chr18,MC2R,chr18:13882044-13915707,33663
5911510,5925353,chr20,CHGB,chr20:5911510-5925353,13843
18782424,18783690,chr20,EEF1A1P34,chr20:18782424-18783690,1266
87250,97094,chr20,DEFB125,chr20:87250-97094,9844
14554384,14636524,chr20,MACROD2-IT1,chr20:14554384-14636524,82140
21511017,21514064,chr20,NKX2-2,chr20:21511017-21514064,3047
7626344,7627528,chr21,CTBP2P9,chr21:7626344-7627528,1184
17835016,17885608,chr21,CHODL-AS1,chr21:17835016-17885608,50592
3471018,3651118,chr20,ATRN,chr20:3471018-3651118,180100
23352929,23423778,chr21,D21S2088E,chr21:23352929-23423778,70849
32672673,32773023,chr18,KLHL14,chr18:32672673-32773023,100350
23407658,23409128,chr21,TUBAP1,chr21:23407658-23409128,1470
18269116,18485879,chr21,TMPRSS15,chr21:18269116-18485879,216763
4264602,4295405,chr18,DLGAP1-AS5,chr18:4264602-4295405,30803
44280768,44579953,chr18,LINC01478,chr18:44280768-44579953,299185
10357400,10358620,chr21,VN1R7P,chr21:10357400-10358620,1220
23090028,23091831,chr21,ZNF299P,chr21:23090028-23091831,1803
14819699,14918552,chr21,LINC02246,chr21:14819699-14918552,98853
7784482,7793954,chr21,SMIM34B,chr21:7784482-7793954,9472
13525599,13528579,chr21,SNX19P1,chr21:13525599-13528579,2980
5079294,5128413,chr21,GATD3B,chr21:5079294-5128413,49119
26421139,26438041,chr18,LINC01543,chr18:26421139-26438041,16902
12984694,12991173,chr18,CEP192-DT,chr18:12984694-12991173,6479
15247429,15247997,chr18,BNIP3P3,chr18:15247429-15247997,568
6767686,6780246,chr20,BMP2,chr20:6767686-6780246,12560
31962178,31963618,chr18,PGDP1,chr18:31962178-31963618,1440
9020029,9020764,chr18,RPS4XP19,chr18:9020029-9020764,735
1978757,1994285,chr20,PDYN,chr20:1978757-1994285,15528
26655737,27190698,chr18,AQP4-AS1,chr18:26655737-27190698,534961
10612455,10613379,chr21,SLC25A15P4,chr21:10612455-10613379,924
27143344,27143949,chr21,GPX1P2,chr21:27143344-27143949,605
7146467,7254202,chr20,LINC01428,chr20:7146467-7254202,107735
17513043,17593579,chr21,CXADR,chr21:17513043-17593579,80536
16586333,16586693,chr20,RPLP0P1,chr20:16586333-16586693,360
18794529,18796067,chr20,LINC00653,chr20:18794529-18796067,1538
833715,857463,chr20,FAM110A,chr20:833715-857463,23748
9102630,9134345,chr18,NDUFV2,chr18:9102630-9134345,31715
5990943,6005821,chr20,MCM8-AS1,chr20:5990943-6005821,14878
20368104,20370949,chr20,INSM1,chr20:20368104-20370949,2845
1633508,1648472,chr20,SIRPG-AS1,chr20:1633508-1648472,14964
4192932,4195953,chr20,LINC01433,chr20:4192932-4195953,3021
187853,189711,chr20,DEFB128,chr20:187853-189711,1858
6200989,6202191,chr20,TARDBPP1,chr20:6200989-6202191,1202
6731080,6736326,chr20,LINC01713,chr20:6731080-6736326,5246
10649400,10649835,chr21,IGHV1OR21-1,chr21:10649400-10649835,435
28887280,28889272,chr21,HSPD1P7,chr21:28887280-28889272,1992
6111131,6123778,chr21,SIK1B,chr21:6111131-6123778,12647
4120980,4187747,chr20,SMOX,chr20:4120980-4187747,66767
11882622,11908366,chr18,MPPE1,chr18:11882622-11908366,25744
22008756,22098518,chr21,LINC01687,chr21:22008756-22098518,89762
23101223,23103074,chr21,MSANTD2P1,chr21:23101223-23103074,1851
19759359,19760128,chr21,C1QBPP1,chr21:19759359-19760128,769
29004384,29019360,chr21,RWDD2B,chr21:29004384-29019360,14976
30541535,30541864,chr21,KRTAP19-6,chr21:30541535-30541864,329
27420380,27421023,chr21,RPL10P1,chr21:27420380-27421023,643
21723293,21737319,chr21,LINC00317,chr21:21723293-21737319,14026
13665868,13667546,chr21,GRAMD4P1,chr21:13665868-13667546,1678
30514613,30514799,chr21,KRTAP19-10P,chr21:30514613-30514799,186
9781910,9838011,chr21,LINC01667,chr21:9781910-9838011,56101
29077471,29175889,chr21,MAP3K7CL,chr21:29077471-29175889,98418
18809728,18830153,chr20,SCP2D1-AS1,chr20:18809728-18830153,20425
142590,145751,chr20,DEFB126,chr20:142590-145751,3161
11890723,11926609,chr20,BTBD3,chr20:11890723-11926609,35886
21395365,21397526,chr20,NKX2-4,chr20:21395365-21397526,2161
2075555,2075822,chr20,RPL7P2,chr20:2075555-2075822,267
14757563,14758056,chr20,RPS10P2,chr20:14757563-14758056,493
20659710,20659964,chr20,EIF4E2P1,chr20:20659710-20659964,254
5068232,5113103,chr20,TMEM230,chr20:5068232-5113103,44871
30635206,30635619,chr21,KRTAP20-2,chr21:30635206-30635619,413
28539318,28540355,chr21,LINC00161,chr21:28539318-28540355,1037
29748175,29764002,chr21,GRIK1-AS1,chr21:29748175-29764002,15827
28048404,28137611,chr21,LINC01697,chr21:28048404-28137611,89207
24304546,24321377,chr21,LINC01689,chr21:24304546-24321377,16831
30487043,30487436,chr21,KRTAP19-2,chr21:30487043-30487436,393
20424949,20426206,chr21,KRT18P2,chr21:20424949-20426206,1257
29370019,29376339,chr21,BACH1-AS1,chr21:29370019-29376339,6320
32311018,32393012,chr21,URB1,chr21:32311018-32393012,81994
17226107,17484578,chr20,PCSK2,chr20:17226107-17484578,258471
14829154,14829989,chr21,RBMX2P1,chr21:14829154-14829989,835
30289145,30289514,chr21,KRTAP25-1,chr21:30289145-30289514,369
8801362,8801880,chr21,SNX18P10,chr21:8801362-8801880,518
30746794,30747259,chr21,KRTAP21-2,chr21:30746794-30747259,465
30436466,30436964,chr21,KRTAP13-5P,chr21:30436466-30436964,498
8603547,8603984,chr21,RPSAP68,chr21:8603547-8603984,437
25639258,25717562,chr21,JAM2,chr21:25639258-25717562,78304
2481817,2524702,chr20,ZNF343,chr20:2481817-2524702,42885
23390258,23390996,chr21,EEF1A1P1,chr21:23390258-23390996,738
3962353,4024150,chr18,DLGAP1-AS4,chr18:3962353-4024150,61797
6060340,6076305,chr21,LINC01669,chr21:6060340-6076305,15965
19893113,19900043,chr21,LINC01683,chr21:19893113-19900043,6930
30741780,30742595,chr21,KRTAP21-4P,chr21:30741780-30742595,815
29024629,29054488,chr21,USP16,chr21:29024629-29054488,29859
37243040,37565827,chr18,CELF4,chr18:37243040-37565827,322787
12380056,12381255,chr20,PA2G4P2,chr20:12380056-12381255,1199
21511447,21512309,chr20,NKX2-2-AS1,chr20:21511447-21512309,862
23491101,23496010,chr20,CST8,chr20:23491101-23496010,4909
5928085,5929318,chr20,KANK1P1,chr20:5928085-5929318,1233
25368275,25368766,chr20,PPIAP2,chr20:25368275-25368766,491
13221274,13300651,chr20,ISM1,chr20:13221274-13300651,79377
25294742,25390835,chr20,ABHD12,chr20:25294742-25390835,96093
30263380,30263881,chr21,RPL8P2,chr21:30263380-30263881,501
20256752,20258820,chr21,LINC02573,chr21:20256752-20258820,2068
24840550,25057746,chr21,LINC01692,chr21:24840550-25057746,217196
30165565,30166805,chr21,CLDN17,chr21:30165565-30166805,1240
29496047,29500386,chr21,BACH1-IT3,chr21:29496047-29500386,4339
26466209,26573286,chr21,CYYR1,chr21:26466209-26573286,107077
14322985,14337614,chr20,FLRT3,chr20:14322985-14337614,14629
28997613,28998033,chr21,RPL23P2,chr21:28997613-28998033,420
17518526,17518993,chr21,BTF3L4P1,chr21:17518526-17518993,467
29222321,29223257,chr21,GAPDHP14,chr21:29222321-29223257,936
23875934,23879748,chr20,CST5,chr20:23875934-23879748,3814
33559542,33588706,chr21,DONSON,chr21:33559542-33588706,29164
21610787,21703585,chr20,LINC01726,chr20:21610787-21703585,92798
31440632,31450257,chr20,DEFB123,chr20:31440632-31450257,9625
5142911,5197503,chr18,AKAIN1,chr18:5142911-5197503,54592
18383367,18467281,chr20,DZANK1,chr20:18383367-18467281,83914
45212995,45683688,chr18,SLC14A2,chr18:45212995-45683688,470693
9475009,9538114,chr18,RALBP1,chr18:9475009-9538114,63105
30430230,30431026,chr21,KRTAP13-4,chr21:30430230-30431026,796
34073224,34143034,chr21,MRPS6,chr21:34073224-34143034,69810
17894193,17894485,chr21,RPL37P3,chr21:17894193-17894485,292
28901779,28903697,chr21,THUMPD1P1,chr21:28901779-28903697,1918
29193480,29288205,chr21,LINC00189,chr21:29193480-29288205,94725
20828127,20828622,chr21,PPIAP1,chr21:20828127-20828622,495
32511663,32514634,chr18,WBP11P1,chr18:32511663-32514634,2971
25762938,25763333,chr21,LLPHP2,chr21:25762938-25763333,395
27638613,27675024,chr21,LINC01673,chr21:27638613-27675024,36411
49782164,49813953,chr18,ACAA2,chr18:49782164-49813953,31789
30281309,30282950,chr21,KRTAP24-1,chr21:30281309-30282950,1641
5937228,5950558,chr20,TRMT6,chr20:5937228-5950558,13330
30598590,30598902,chr21,KRTAP6-2,chr21:30598590-30598902,312
29127701,29128188,chr21,RPL12P9,chr21:29127701-29128188,487
30616425,30616699,chr21,KRTAP20-1,chr21:30616425-30616699,274
30755015,30755428,chr21,KRTAP21-1,chr21:30755015-30755428,413
30620627,30620850,chr21,KRTAP20-4,chr21:30620627-30620850,223
33503931,33543491,chr21,GART,chr21:33503931-33543491,39560
18504633,18505066,chr20,RPS19P1,chr20:18504633-18505066,433
11621051,11621477,chr20,PGAM3P,chr20:11621051-11621477,426
10696949,10754033,chr20,LINC01752,chr20:10696949-10754033,57084
24469629,24666616,chr20,SYNDIG1,chr20:24469629-24666616,196987
22054074,22074654,chr20,LINC01432,chr20:22054074-22074654,20580
11345383,11345855,chr20,RPS11P1,chr20:11345383-11345855,472
7882985,7940458,chr20,HAO1,chr20:7882985-7940458,57473
26016253,26091217,chr18,SS18,chr18:26016253-26091217,74964
33187391,33188292,chr20,SOCS2P1,chr20:33187391-33188292,901
7302056,7307432,chr20,LINC01751,chr20:7302056-7307432,5376
22732802,22734089,chr20,KRT18P3,chr20:22732802-22734089,1287
21303331,21389825,chr20,XRN2,chr20:21303331-21389825,86494
5544439,5611006,chr20,GPCPD1,chr20:5544439-5611006,66567
1665283,1708200,chr20,SIRPB3P,chr20:1665283-1708200,42917
18674395,18698709,chr20,DTD1-AS1,chr20:18674395-18698709,24314
16729961,16742564,chr20,SNRPB2,chr20:16729961-16742564,12603
12865202,12952519,chr20,LINC01722,chr20:12865202-12952519,87317
31368601,31373923,chr20,DEFB118,chr20:31368601-31373923,5322
13392677,13393674,chr20,GAPDHP2,chr20:13392677-13393674,997
29321310,29321666,chr20,PCMTD1P7,chr20:29321310-29321666,356
23519146,23542018,chr20,CST13P,chr20:23519146-23542018,22872
23079360,23086324,chr20,CD93,chr20:23079360-23086324,6964
24306939,24547942,chr21,LINC01684,chr21:24306939-24547942,241003
31341371,31344471,chr20,HAUS6P2,chr20:31341371-31344471,3100
5548840,5549481,chr20,EIF4EP1,chr20:5548840-5549481,641
25407673,25452628,chr20,GINS1,chr20:25407673-25452628,44955
29351634,29361894,chr21,BACH1-IT1,chr21:29351634-29361894,10260
29370497,29373709,chr21,BACH1-IT2,chr21:29370497-29373709,3212
24949269,24959928,chr20,CST7,chr20:24949269-24959928,10659
34073578,34106260,chr21,SLC5A3,chr21:34073578-34106260,32682
27492118,27492261,chr21,NCSTNP1,chr21:27492118-27492261,143
8845566,8846646,chr21,MTCO1P1,chr21:8845566-8846646,1080
30718525,30718777,chr21,KRTAP21-3,chr21:30718525-30718777,252
36385392,36419015,chr21,CHAF1B,chr21:36385392-36419015,33623
14003508,14003699,chr20,RPS3P1,chr20:14003508-14003699,191
18420160,18421454,chr20,GCNT1P1,chr20:18420160-18421454,1294
23918538,23928954,chr20,CSTP1,chr20:23918538-23928954,10416
24962925,24992751,chr20,APMAP,chr20:24962925-24992751,29826
14179097,14252140,chr18,ANKRD20A5P,chr18:14179097-14252140,73043
28116094,28228667,chr21,LINC01695,chr21:28116094-28228667,112573
17493905,17569220,chr20,BFSP1,chr20:17493905-17569220,75315
21746973,21797415,chr21,LINC01425,chr21:21746973-21797415,50442
47630112,47630848,chr18,TPMTP1,chr18:47630112-47630848,736
51845007,51845628,chr18,RPS8P3,chr18:51845007-51845628,621
20430443,20430762,chr21,RPS3AP1,chr21:20430443-20430762,319
31671000,31732118,chr21,SCAF4,chr21:31671000-31732118,61118
23994213,24015339,chr18,TTC39C-AS1,chr18:23994213-24015339,21126
41789162,41789395,chr18,NPM1P1,chr18:41789162-41789395,233
46756487,46802449,chr18,ST8SIA5-DT,chr18:46756487-46802449,45962
9136228,9285985,chr18,ANKRD12,chr18:9136228-9285985,149757
29480147,29497179,chr20,FRG1EP,chr20:29480147-29497179,17032
1947246,2030028,chr20,PDYN-AS1,chr20:1947246-2030028,82782
25845497,25845862,chr20,BSNDP2,chr20:25845497-25845862,365
29641778,29641976,chr20,CFTRP2,chr20:29641778-29641976,198
6006093,6040053,chr20,CRLS1,chr20:6006093-6040053,33960
23985050,23988779,chr20,GGTLC1,chr20:23985050-23988779,3729
14337423,14342524,chr18,CYP4F35P,chr18:14337423-14342524,5101
46173553,46266992,chr18,C18orf25,chr18:46173553-46266992,93439
25762384,25868225,chr20,FAM182B,chr20:25762384-25868225,105841
15611759,15613096,chr22,NEK2P2,chr22:15611759-15613096,1337
15854195,15855243,chr22,TOMM40P2,chr22:15854195-15855243,1048
16590751,16592810,chr22,CCT8L2,chr22:16590751-16592810,2059
16921443,16922173,chr22,IGKV2OR22-3,chr22:16921443-16922173,730
15490530,15490767,chr21,CYCSP42,chr21:15490530-15490767,237
16654066,16675540,chr22,ANKRD62P1-PARP4P3,chr22:16654066-16675540,21474
27367014,27367947,chr21,EIF4A1P1,chr21:27367014-27367947,933
30209151,30211783,chr21,LINC00307,chr21:30209151-30211783,2632
16857619,16860718,chr22,ZNF402P,chr22:16857619-16860718,3099
25361821,25381756,chr21,RPL13AP7,chr21:25361821-25381756,19935
30496824,30497165,chr21,KRTAP19-4,chr21:30496824-30497165,341
16595089,16595485,chr22,FABP5P11,chr22:16595089-16595485,396
16503304,16509475,chr22,CHEK2P4,chr22:16503304-16509475,6171
31475288,31484895,chr20,REM1,chr20:31475288-31484895,9607
11124337,11125705,chr22,ACTR3BP7,chr22:11124337-11125705,1368
30501657,30502141,chr21,KRTAP19-5,chr21:30501657-30502141,484
16904219,16904696,chr22,IGKV1OR22-5,chr22:16904219-16904696,477
50375040,50394168,chr18,SKA1,chr18:50375040-50394168,19128
29055805,29073797,chr21,CCT8,chr21:29055805-29073797,17992
16387694,16390887,chr22,ABCD1P4,chr22:16387694-16390887,3193
16645695,16646581,chr22,SLC25A15P5,chr22:16645695-16646581,886
16423943,16426031,chr22,PABPC1P9,chr22:16423943-16426031,2088
34475924,34476474,chr20,FDX1P1,chr20:34475924-34476474,550
16827474,16829335,chr22,HSFY1P1,chr22:16827474-16829335,1861
23989292,23990454,chr20,POM121L3P,chr20:23989292-23990454,1162
23125068,23132635,chr20,LINC00656,chr20:23125068-23132635,7567
23823769,23826729,chr20,CST2,chr20:23823769-23826729,2960
17178790,17258235,chr22,ADA2,chr22:17178790-17258235,79445
23475700,23479798,chr20,CST12P,chr20:23475700-23479798,4098
17570075,17609919,chr20,DSTN,chr20:17570075-17609919,39844
50823577,50824120,chr18,RPL17P46,chr18:50823577-50824120,543
49650350,49651160,chr18,SMUG1P1,chr18:49650350-49651160,810
51612639,51613110,chr18,RSL24D1P9,chr18:51612639-51613110,471
45847609,45967329,chr18,EPG5,chr18:45847609-45967329,119720
30214765,30214976,chr20,CFTRP3,chr20:30214765-30214976,211
18467389,18484646,chr20,POLR3F,chr20:18467389-18484646,17257
25734264,25735093,chr20,VN1R108P,chr20:25734264-25735093,829
33007704,33023703,chr20,BPIFB2,chr20:33007704-33023703,15999
2101827,2177038,chr20,STK35,chr20:2101827-2177038,75211
16746628,16748645,chr22,LINC01665,chr22:16746628-16748645,2017
20998409,21543329,chr21,NCAM2,chr21:20998409-21543329,544920
18527802,18530573,chr22,TMEM191B,chr22:18527802-18530573,2771
29448517,29449306,chr20,DUX4L35,chr20:29448517-29449306,789
30278906,30289956,chr20,LINC01597,chr20:30278906-30289956,11050
